FileID,Filename,Path,Origin,Class,Additional Class,Importance
b2b79e4f16e76bf3af538439ba30ea85,cafecrepe_20180908_008.pdf,Kaggle/0_Rechnung/receipts/2018/ca/restaurant/cafecrepe_20180908_008.pdf,Kaggle,0_Rechnung,,0
f9f3805ff3029ac4f5bc5e44caf996b1,eggspectation-237309.PDF,Kaggle/0_Rechnung/receipts/2018/ca/restaurant/eggspectation-237309.PDF,Kaggle,0_Rechnung,,0
a855a33c918bf840f3ddef9132e25468,flamingwok_20180908_003.pdf,Kaggle/0_Rechnung/receipts/2018/ca/restaurant/flamingwok_20180908_003.pdf,Kaggle,0_Rechnung,,0
692f8291087b4dc7e473842d510d8b32,mcdonalds_20180908_015.pdf,Kaggle/0_Rechnung/receipts/2018/ca/restaurant/mcdonalds_20180908_015.pdf,Kaggle,0_Rechnung,,0
8e3136b2e14f36e782573c53449914ef,oldspaghettifactory_20180908_006.pdf,Kaggle/0_Rechnung/receipts/2018/ca/restaurant/oldspaghettifactory_20180908_006.pdf,Kaggle,0_Rechnung,,0
6a00f4370e31ed17e9db22603639b06d,redrobin_20180908_013.pdf,Kaggle/0_Rechnung/receipts/2018/ca/restaurant/redrobin_20180908_013.pdf,Kaggle,0_Rechnung,,0
2bcc898fdcbb5e4a417e8c6e3d78e622,danielmongrain-20180918.PDF,Kaggle/0_Rechnung/receipts/2018/ca/retail/danielmongrain-20180918.PDF,Kaggle,0_Rechnung,,0
8b032f4b432b37f0d364fb22d51f84b2,hm_20180908_017.pdf,Kaggle/0_Rechnung/receipts/2018/ca/retail/hm_20180908_017.pdf,Kaggle,0_Rechnung,,0
dbf474a3322d0ab52827db80bbfe279b,jeancoutu-20180928.PDF,Kaggle/0_Rechnung/receipts/2018/ca/retail/jeancoutu-20180928.PDF,Kaggle,0_Rechnung,,0
1c55e1d3533689cf868caea88846bcb2,metro-004000228276.PDF,Kaggle/0_Rechnung/receipts/2018/ca/retail/metro-004000228276.PDF,Kaggle,0_Rechnung,,0
fb66dc5249226ba2b80481f0762beaf9,metro-00665414.PDF,Kaggle/0_Rechnung/receipts/2018/ca/retail/metro-00665414.PDF,Kaggle,0_Rechnung,,0
aa23149f2518b11d66593411a9fb626b,safeway_20180908_011.pdf,Kaggle/0_Rechnung/receipts/2018/ca/retail/safeway_20180908_011.pdf,Kaggle,0_Rechnung,,0
032b1708477725fc0925c293a1c7ccd4,wholefoods_20180908_010.pdf,Kaggle/0_Rechnung/receipts/2018/ca/retail/wholefoods_20180908_010.pdf,Kaggle,0_Rechnung,,0
e8ffa1bbbfb79920a5c05e2a01dacc7b,wholefoods_20180908_014.pdf,Kaggle/0_Rechnung/receipts/2018/ca/retail/wholefoods_20180908_014.pdf,Kaggle,0_Rechnung,,0
c7825482e6f5d6598e237f72db914364,seatosky_20180908_005.pdf,Kaggle/0_Rechnung/receipts/2018/ca/tourist attraction/seatosky_20180908_005.pdf,Kaggle,0_Rechnung,,0
296770788caee3f89020cb12836a9dad,seatosky_20180908_009.pdf,Kaggle/0_Rechnung/receipts/2018/ca/tourist attraction/seatosky_20180908_009.pdf,Kaggle,0_Rechnung,,0
f998a3e428cf75eafe213c66888acd1f,20181024.pdf,Kaggle/0_Rechnung/receipts/2018/cn/cafe/20181024.pdf,Kaggle,0_Rechnung,,0
27bda09361631e08340b87c616a49621,20181024_002.pdf,Kaggle/0_Rechnung/receipts/2018/cn/cafe/20181024_002.pdf,Kaggle,0_Rechnung,,0
bbae0da36c4f87cd6ef6a54333063e84,20181024_007.pdf,Kaggle/0_Rechnung/receipts/2018/cn/cafe/20181024_007.pdf,Kaggle,0_Rechnung,,0
f0df8890b20f8dd124659cb0d0138506,20181024_011.pdf,Kaggle/0_Rechnung/receipts/2018/cn/cafe/20181024_011.pdf,Kaggle,0_Rechnung,,0
80d7756338d8c6214b518a195e8d2c21,20181024_014.pdf,Kaggle/0_Rechnung/receipts/2018/cn/cafe/20181024_014.pdf,Kaggle,0_Rechnung,,0
04117d0351ca2b1d1f4d1a2b3d8dccc1,20181024_016.pdf,Kaggle/0_Rechnung/receipts/2018/cn/cafe/20181024_016.pdf,Kaggle,0_Rechnung,,0
22f20ccd6fbace6b2bbbadc24f38de6c,20181024_018.pdf,Kaggle/0_Rechnung/receipts/2018/cn/cafe/20181024_018.pdf,Kaggle,0_Rechnung,,0
2735f6ab3d2029bf608d096ec41cab19,20181024_018_1.pdf,Kaggle/0_Rechnung/receipts/2018/cn/cafe/20181024_018_1.pdf,Kaggle,0_Rechnung,,0
ef21b3ed55a56cefbf98972b91211ca0,20181024_018_2.pdf,Kaggle/0_Rechnung/receipts/2018/cn/cafe/20181024_018_2.pdf,Kaggle,0_Rechnung,,0
e5c6d2674bdde1e8da733b987eb31fea,kuntai-201605.pdf,Kaggle/0_Rechnung/receipts/2018/cn/hotel/kuntai-201605.pdf,Kaggle,0_Rechnung,,0
1b60c38eb6d5900c4e81166341e38be8,20181024_001.pdf,Kaggle/0_Rechnung/receipts/2018/cn/public transport/20181024_001.pdf,Kaggle,0_Rechnung,,0
c7f21225e3f6e263dd71c48211aa87d1,20181024_003.pdf,Kaggle/0_Rechnung/receipts/2018/cn/public transport/20181024_003.pdf,Kaggle,0_Rechnung,,0
05797b9bc0e9bdc8eaaea245e7bf425a,20181024_004.pdf,Kaggle/0_Rechnung/receipts/2018/cn/public transport/20181024_004.pdf,Kaggle,0_Rechnung,,0
094df451992193abaa2e514baa0e33e4,20181024_012.pdf,Kaggle/0_Rechnung/receipts/2018/cn/public transport/20181024_012.pdf,Kaggle,0_Rechnung,,0
aef0f778ccf41dbd434b092181b6ece0,20181024_005.pdf,Kaggle/0_Rechnung/receipts/2018/cn/restaurant/20181024_005.pdf,Kaggle,0_Rechnung,,0
afddb01c0385bf4f67dd188e61b6ea1b,20181024_015.pdf,Kaggle/0_Rechnung/receipts/2018/cn/restaurant/20181024_015.pdf,Kaggle,0_Rechnung,,0
d6d658fb11c3923c890833f4bba7fcd9,20181024_017.pdf,Kaggle/0_Rechnung/receipts/2018/cn/restaurant/20181024_017.pdf,Kaggle,0_Rechnung,,0
2c72600c7e5bfbdf449735bf58a74190,20181024_019.pdf,Kaggle/0_Rechnung/receipts/2018/cn/restaurant/20181024_019.pdf,Kaggle,0_Rechnung,,0
8131c607bec059872941e505b359e625,20181024_009.pdf,Kaggle/0_Rechnung/receipts/2018/cn/retail/20181024_009.pdf,Kaggle,0_Rechnung,,0
03b328f4c0da799db92f367ce8323c81,20181024_010.pdf,Kaggle/0_Rechnung/receipts/2018/cn/retail/20181024_010.pdf,Kaggle,0_Rechnung,,0
8fbeed5a5c7a5d7199dbeb47ac88687f,20181024_013.pdf,Kaggle/0_Rechnung/receipts/2018/cn/retail/20181024_013.pdf,Kaggle,0_Rechnung,,0
3ae38ae4754108c648e41b5df1f40b1b,20181024_015.pdf,Kaggle/0_Rechnung/receipts/2018/cn/retail/20181024_015.pdf,Kaggle,0_Rechnung,,0
0be425916baae667bd35da3952a53938,20181024_017.pdf,Kaggle/0_Rechnung/receipts/2018/cn/retail/20181024_017.pdf,Kaggle,0_Rechnung,,0
b01219903ee91f5dff1e052e1490c650,20181024_015.pdf,Kaggle/0_Rechnung/receipts/2018/cn/tourist attraction/20181024_015.pdf,Kaggle,0_Rechnung,,0
6214e7733ba304e689404920b13ae6eb,20181024_018.pdf,Kaggle/0_Rechnung/receipts/2018/de/cafe/20181024_018.pdf,Kaggle,0_Rechnung,,0
60e3053b2bdbf5cc9d7382694b0518f8,EPSON090.PDF,Kaggle/0_Rechnung/receipts/2018/de/cafe/EPSON090.PDF,Kaggle,0_Rechnung,,0
90b35c3a45cb1746d50ae4ee99b3edf1,starbucks-15373.pdf,Kaggle/0_Rechnung/receipts/2018/de/cafe/starbucks-15373.pdf,Kaggle,0_Rechnung,,0
266cab11374e52fb558343bcdde60f0c,starbucks-20181103_001.pdf,Kaggle/0_Rechnung/receipts/2018/de/cafe/starbucks-20181103_001.pdf,Kaggle,0_Rechnung,,0
a387c1d59be817a17470d43f2e0d49e3,starbucks-20181117.pdf,Kaggle/0_Rechnung/receipts/2018/de/cafe/starbucks-20181117.pdf,Kaggle,0_Rechnung,,0
0ac991e9fc3096dd4c4a8af1372296bb,starbucks-20181222_007.pdf,Kaggle/0_Rechnung/receipts/2018/de/cafe/starbucks-20181222_007.pdf,Kaggle,0_Rechnung,,0
7a86cc210e02e174abe537fe1acc339b,starbucks-254352354.pdf,Kaggle/0_Rechnung/receipts/2018/de/cafe/starbucks-254352354.pdf,Kaggle,0_Rechnung,,0
44a782f731811d5abcd941c8229c3546,20180915_THE MADISON HAMBURG.pdf,Kaggle/0_Rechnung/receipts/2018/de/hotel/20180915_THE MADISON HAMBURG.pdf,Kaggle,0_Rechnung,,0
5e3a954fcb3237a9e45ebdb409894a67,20181024_Ibis Styles Konstanz.pdf,Kaggle/0_Rechnung/receipts/2018/de/hotel/20181024_Ibis Styles Konstanz.pdf,Kaggle,0_Rechnung,,0
9fb44f5319d8d469fc2ad42e36d344f9,20181024_THE MADISON HAMBURG.pdf,Kaggle/0_Rechnung/receipts/2018/de/hotel/20181024_THE MADISON HAMBURG.pdf,Kaggle,0_Rechnung,,0
bdabf2d225fae4b760999266e58c5818,20181103_THE MADISON HAMBURG.pdf,Kaggle/0_Rechnung/receipts/2018/de/hotel/20181103_THE MADISON HAMBURG.pdf,Kaggle,0_Rechnung,,0
0bc89c8d9005d732e20c0de8bd17fdb2,20181117_THE MADISON HAMBURG.pdf,Kaggle/0_Rechnung/receipts/2018/de/hotel/20181117_THE MADISON HAMBURG.pdf,Kaggle,0_Rechnung,,0
435d550312977cf56b0a95c34ca8d39d,20181117_THE MADISON HAMBURG_001.pdf,Kaggle/0_Rechnung/receipts/2018/de/hotel/20181117_THE MADISON HAMBURG_001.pdf,Kaggle,0_Rechnung,,0
b9304b00166c5ad7b04cf011c94ff68a,madison_481788.pdf,Kaggle/0_Rechnung/receipts/2018/de/hotel/madison_481788.pdf,Kaggle,0_Rechnung,,0
5a189570ad015bede11023a26f3b24b9,madison_483390.pdf,Kaggle/0_Rechnung/receipts/2018/de/hotel/madison_483390.pdf,Kaggle,0_Rechnung,,0
c8ca136102b6f1abe2e35940cbc3784c,madison_484265.pdf,Kaggle/0_Rechnung/receipts/2018/de/hotel/madison_484265.pdf,Kaggle,0_Rechnung,,0
c3bc31c6257202c08f7c88e4e0b384cc,madison_484950.pdf,Kaggle/0_Rechnung/receipts/2018/de/hotel/madison_484950.pdf,Kaggle,0_Rechnung,,0
a53fb197ac1c7baaa3a9d7465bb28c76,113494.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/113494.pdf,Kaggle,0_Rechnung,,0
b78b92b37073b819d2e7fdfcd10cfe9f,13127C.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/13127C.pdf,Kaggle,0_Rechnung,,0
032915ecdb60a6e1aa6d1fb5760d0c6f,2BVRL7.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/2BVRL7.pdf,Kaggle,0_Rechnung,,0
af936cf19977ed1db655c10e31dad9f4,2CN4BN.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/2CN4BN.pdf,Kaggle,0_Rechnung,,0
9651994dd4440389ee60b812f95afb4a,31VQWO.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/31VQWO.pdf,Kaggle,0_Rechnung,,0
fd18fe9494369f0b2f53e0a1a9723757,3HY8LK.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/3HY8LK.pdf,Kaggle,0_Rechnung,,0
1b9294d7da8daf4a3be6fef65c360ca0,8M1XML.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/8M1XML.pdf,Kaggle,0_Rechnung,,0
ba36164d3651ad985b373c4136a5fe0e,93K1WR.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/93K1WR.pdf,Kaggle,0_Rechnung,,0
97d70e42bee304e06bbc4e424f665a22,9PYMPC.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/9PYMPC.pdf,Kaggle,0_Rechnung,,0
6457aaa86b64b8dc3117c62075d39b7c,AEXVDX.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/AEXVDX.pdf,Kaggle,0_Rechnung,,0
eb4179c20bd28ebcb8188c2b5b909eff,bahn-1HZ9O3.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-1HZ9O3.pdf,Kaggle,0_Rechnung,,0
0a8a20f0c67d4dd688d1035bea2d23be,bahn-6GS7GQ.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-6GS7GQ.pdf,Kaggle,0_Rechnung,,0
6c2fdad83d4c859bd6210fc762dadc5b,bahn-74FCV9.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-74FCV9.pdf,Kaggle,0_Rechnung,,0
180d738c5ab09806e1fb094c36debf7d,bahn-7MCRKV.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-7MCRKV.pdf,Kaggle,0_Rechnung,,0
09709608ccb07fb0c6ef519bcab4b1e6,bahn-7O8H8B.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-7O8H8B.pdf,Kaggle,0_Rechnung,,0
34554f3e68bfa1be71a06bbc9352b1c9,bahn-7WCHS9.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-7WCHS9.pdf,Kaggle,0_Rechnung,,0
4c6a6e34d7cc59bd95f6aff3660e72aa,bahn-893VBQ.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-893VBQ.pdf,Kaggle,0_Rechnung,,0
cfda52547f5d725d95365f55e0098720,bahn-914GPY.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-914GPY.pdf,Kaggle,0_Rechnung,,0
d5054e8df5b13569e922a2fd9f39087d,bahn-B3QNOU.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-B3QNOU.pdf,Kaggle,0_Rechnung,,0
9e696d9b348f7ab3c170c6c42b2d9bae,bahn-BG32BP.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-BG32BP.pdf,Kaggle,0_Rechnung,,0
167dbf861a2c3e7b07b508fd975338c8,bahn-EPDAHS.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-EPDAHS.pdf,Kaggle,0_Rechnung,,0
980c1659441efb6c631b0b26ee92095c,bahn-G4SUFW.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-G4SUFW.pdf,Kaggle,0_Rechnung,,0
f6b9bec3eb94a49d5bfbfe76cf28c4c4,bahn-GOAN3H.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-GOAN3H.pdf,Kaggle,0_Rechnung,,0
dd1c025d4184bafd922ae3187e6cf4ec,bahn-GQP6K8.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-GQP6K8.pdf,Kaggle,0_Rechnung,,0
0cfe71de43a4b0c52f1da0ea865aad42,bahn-LGNSW7.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-LGNSW7.pdf,Kaggle,0_Rechnung,,0
5e53f6ccc0adb3cdda2ea2f6ad97b975,bahn-LOCL4G.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-LOCL4G.pdf,Kaggle,0_Rechnung,,0
7b8f404cf2479d4b51b967525bce0933,bahn-LVE97O.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-LVE97O.pdf,Kaggle,0_Rechnung,,0
04c064b87ce2cebecd63f3f4f7c467b2,bahn-MTZCYT.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-MTZCYT.pdf,Kaggle,0_Rechnung,,0
d9ea4ad456341887db0cef2863d4a667,bahn-MY7C7O.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-MY7C7O.pdf,Kaggle,0_Rechnung,,0
1824d8c2261e71655e43d2d02aa11e3a,bahn-O4O8XZ.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-O4O8XZ.pdf,Kaggle,0_Rechnung,,0
450017901821ef7ffe745c3875d3b60d,bahn-OF4PMO.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-OF4PMO.pdf,Kaggle,0_Rechnung,,0
10d3f1d9d25be3be4bc2eec27b1e9132,bahn-ONHSNG.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-ONHSNG.pdf,Kaggle,0_Rechnung,,0
eac5f38a192d48af164d7e409de51710,bahn-RAO64L.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-RAO64L.pdf,Kaggle,0_Rechnung,,0
9e50bb74c699eeec4cb7e079f83c1078,bahn-RNHPVA.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-RNHPVA.pdf,Kaggle,0_Rechnung,,0
5947572115e8ed37c5d5162c8308f4ea,bahn-RUWFTQ.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-RUWFTQ.pdf,Kaggle,0_Rechnung,,0
f34ff7613fd9d1f64a40d0d25cb66d11,bahn-T8L9M3.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-T8L9M3.pdf,Kaggle,0_Rechnung,,0
0686282b5eb9dd9aa1a5cb6a0d3ba936,bahn-UFXWCO.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-UFXWCO.pdf,Kaggle,0_Rechnung,,0
ae2936afce976ecf884ab51e2a241e8c,bahn-UKW9RT.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-UKW9RT.pdf,Kaggle,0_Rechnung,,0
20f919f0839be083e6264d3ee14f203f,bahn-W2YOYF.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-W2YOYF.pdf,Kaggle,0_Rechnung,,0
a83b01ed6bdf4586885c925137fba262,bahn-WH7FE6.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-WH7FE6.pdf,Kaggle,0_Rechnung,,0
f2eb2234aef97fec43fc98efccc7b7d8,bahn-WW1R8K.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-WW1R8K.pdf,Kaggle,0_Rechnung,,0
9179e0a1588650539330fc687bc8a91a,bahn-X76UT6.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-X76UT6.pdf,Kaggle,0_Rechnung,,0
a0e494db3dc62dbfa15fd8cab80767bd,bahn-X8CZ3N.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-X8CZ3N.pdf,Kaggle,0_Rechnung,,0
e781dae010ecad2c33b9d28eea0f6e50,bahn-XK4Y3H.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-XK4Y3H.pdf,Kaggle,0_Rechnung,,0
2a87694f0577164e53c89a94dbd6b1d7,bahn-XO4XL1.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-XO4XL1.pdf,Kaggle,0_Rechnung,,0
ce38c4efb40386539ebe4d3f10872173,bahn-XOM7NH.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-XOM7NH.pdf,Kaggle,0_Rechnung,,0
08dd1ad6404c7ff7ae862cfe68ba6e43,bahn-Y2UERZ.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-Y2UERZ.pdf,Kaggle,0_Rechnung,,0
4cc558f83559d95d42e6fadc53246d42,bahn-Z2N4WC.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/bahn-Z2N4WC.pdf,Kaggle,0_Rechnung,,0
607c46450014a06eeb53e3dd3d3aecef,BG32CB.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/BG32CB.pdf,Kaggle,0_Rechnung,,0
e233f54c716409ed8be20413f5bb148f,CCGTTH.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/CCGTTH.pdf,Kaggle,0_Rechnung,,0
3eb55df94a6e7ad519e333d213192109,CWUCP1.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/CWUCP1.pdf,Kaggle,0_Rechnung,,0
93ef727a768135e1e0d2d139b1c8734e,DKK1U1.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/DKK1U1.pdf,Kaggle,0_Rechnung,,0
e79394617b537a1291fdcb56453c70ad,EAOKVW.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/EAOKVW.pdf,Kaggle,0_Rechnung,,0
4c2b49829a2cdef752966a5d31cb2bc1,ETW1ZY.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/ETW1ZY.pdf,Kaggle,0_Rechnung,,0
df0b162939ad8db455fd54696ba24728,GUY1PY.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/GUY1PY.pdf,Kaggle,0_Rechnung,,0
fd2dccd3ed40c2d7401ef1c95b651ea8,H1U2U2.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/H1U2U2.pdf,Kaggle,0_Rechnung,,0
f3b402c3115af28b85ec9fcbabd88383,HQYCNA.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/HQYCNA.pdf,Kaggle,0_Rechnung,,0
f58506f38500ef963fc0cba28aa9f41a,hvv-2543543543.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/hvv-2543543543.pdf,Kaggle,0_Rechnung,,0
09e94fea3e41d6c2a0984454ddfabce8,hvv-35645436356.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/hvv-35645436356.pdf,Kaggle,0_Rechnung,,0
0c1652dd4e6b7e95837c528797ee5038,KNSM2D.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/KNSM2D.pdf,Kaggle,0_Rechnung,,0
d4909ca546204336d51eab8cc72d99e8,KYVTXA.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/KYVTXA.pdf,Kaggle,0_Rechnung,,0
b71d5c3584caa631fa6fe28714d1bee7,N8VFR7.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/N8VFR7.pdf,Kaggle,0_Rechnung,,0
3bcd0fef41e3ffaffeb71de465cd6466,NOMTX1.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/NOMTX1.pdf,Kaggle,0_Rechnung,,0
b395150d02f4890dba11d483e00e8b83,OG4EB6.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/OG4EB6.pdf,Kaggle,0_Rechnung,,0
38270f55a370ae860cfd7bda1be1d488,P6RODO.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/P6RODO.pdf,Kaggle,0_Rechnung,,0
078b766c56fce55cf870a2c5ed66a0ba,P9B8K1.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/P9B8K1.pdf,Kaggle,0_Rechnung,,0
41b8c8bd9ee86acb673826a3eeff6e67,PTPH2L.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/PTPH2L.pdf,Kaggle,0_Rechnung,,0
1898fea87d7c4943666ba2ab2efaa433,PYOPWY.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/PYOPWY.pdf,Kaggle,0_Rechnung,,0
55e9c2fc174376901266e969686ad1ba,QLVRMR.pdf,Kaggle/0_Rechnung/receipts/2018/de/public transport/QLVRMR.pdf,Kaggle,0_Rechnung,,0
